application_id,candidate_key,date_key,country_key,seniority_key,technology_key,code_challenge_score,technical_interview_score,is_hired
20651,20651,1413,186,2,20,7,9,1
20652,20652,1042,231,5,8,2,2,0
20653,20653,844,139,1,12,1,2,0
20654,20654,1464,67,1,13,8,1,0
20655,20655,605,153,3,14,10,6,0
20656,20656,284,171,3,5,2,5,0
20657,20657,1592,50,5,10,5,9,0
20658,20658,644,152,1,16,5,4,0
20659,20659,827,191,1,1,5,0,0
20660,20660,813,112,4,2,0,7,0
20661,20661,143,181,7,20,9,9,1
20662,20662,455,225,1,5,10,5,0
20663,20663,563,90,6,20,2,9,0
20664,20664,1446,183,1,13,8,7,1
20665,20665,388,200,1,3,8,4,0
20666,20666,294,32,6,22,0,4,0
20667,20667,331,64,6,22,7,7,1
20668,20668,1112,2,3,11,10,9,1
20669,20669,237,48,7,2,10,5,0
20670,20670,786,120,5,12,9,9,1
20671,20671,54,48,4,9,2,6,0
20672,20672,375,171,3,16,7,5,0
20673,20673,1345,41,3,5,5,7,0
20674,20674,927,163,1,8,3,8,0
20675,20675,151,94,3,12,6,7,0
20676,20676,384,203,7,14,6,6,0
20677,20677,417,171,2,8,10,3,0
20678,20678,33,231,2,17,8,10,1
20679,20679,20,225,7,18,9,9,1
20680,20680,394,152,4,13,9,2,0
20681,20681,137,88,7,20,9,1,0
20682,20682,1392,21,7,13,6,5,0
20683,20683,683,171,4,22,4,10,0
20684,20684,1555,135,1,12,7,6,0
20685,20685,204,238,5,21,1,5,0
20686,20686,1025,88,2,9,7,0,0
20687,20687,1,143,5,8,9,9,1
20688,20688,1421,102,2,20,7,6,0
20689,20689,998,80,6,5,7,9,1
20690,20690,417,18,6,14,1,4,0
20691,20691,1332,34,2,12,5,7,0
20692,20692,1262,122,7,4,6,2,0
20693,20693,762,45,4,12,8,8,1
20694,20694,593,5,4,8,5,2,0
20695,20695,214,209,4,19,6,9,0
20696,20696,1427,216,1,3,3,10,0
20697,20697,1008,53,7,16,4,5,0
20698,20698,60,22,3,9,5,7,0
20699,20699,475,81,3,2,2,7,0
20700,20700,1116,167,3,19,2,2,0
20701,20701,1316,151,4,18,8,4,0
20702,20702,214,43,7,15,4,9,0
20703,20703,952,133,7,7,5,10,0
20704,20704,1147,182,2,4,10,1,0
20705,20705,1480,34,3,4,5,9,0
20706,20706,1486,49,6,13,5,2,0
20707,20707,1380,240,3,18,10,1,0
20708,20708,213,110,3,12,9,8,1
20709,20709,1392,109,1,14,4,0,0
20710,20710,1513,140,6,20,7,5,0
20711,20711,1455,227,6,17,4,6,0
20712,20712,1245,180,6,6,3,5,0
20713,20713,1517,224,1,9,3,9,0
20714,20714,407,235,6,17,3,2,0
20715,20715,1518,194,2,8,1,2,0
20716,20716,749,239,3,21,4,2,0
20717,20717,321,241,2,5,9,7,1
20718,20718,140,39,6,15,0,2,0
20719,20719,903,4,5,8,0,1,0
20720,20720,979,5,5,14,0,1,0
20721,20721,764,175,6,5,6,8,0
20722,20722,205,126,5,1,1,9,0
20723,20723,911,223,3,8,5,8,0
20724,20724,1405,91,6,15,9,3,0
20725,20725,1156,79,5,10,9,5,0
20726,20726,9,214,2,23,0,6,0
20727,20727,1459,92,4,22,0,2,0
20728,20728,252,50,7,22,4,6,0
20729,20729,201,146,3,2,5,4,0
20730,20730,1263,24,2,12,4,0,0
20731,20731,793,98,3,23,3,10,0
20732,20732,1611,183,6,6,2,2,0
20733,20733,1163,89,5,20,8,6,0
20734,20734,1492,106,7,7,10,9,1
20735,20735,957,136,2,8,7,2,0
20736,20736,1481,55,4,21,1,3,0
20737,20737,1472,231,3,8,7,1,0
20738,20738,82,215,2,20,10,1,0
20739,20739,1509,168,6,23,5,5,0
20740,20740,1262,62,1,15,4,8,0
20741,20741,757,107,6,23,5,1,0
20742,20742,579,133,5,2,5,1,0
20743,20743,81,120,2,14,4,10,0
20744,20744,1315,188,1,2,6,8,0
20745,20745,269,177,6,14,8,1,0
20746,20746,1592,53,6,8,4,9,0
20747,20747,139,49,7,1,4,5,0
20748,20748,1366,236,7,20,4,10,0
20749,20749,1270,132,1,4,9,1,0
20750,20750,1534,70,3,6,0,8,0
20751,20751,1538,99,6,17,0,7,0
20752,20752,462,241,1,13,8,7,1
20753,20753,1332,77,5,2,5,3,0
20754,20754,265,69,3,12,5,8,0
20755,20755,1028,128,7,13,9,8,1
20756,20756,329,232,7,15,3,9,0
20757,20757,1222,40,4,21,9,8,1
20758,20758,960,159,7,7,3,1,0
20759,20759,205,152,6,2,8,10,1
20760,20760,1198,142,7,14,0,8,0
20761,20761,311,136,4,11,1,6,0
20762,20762,1299,180,5,11,2,8,0
20763,20763,178,156,7,15,3,2,0
20764,20764,828,87,6,21,3,6,0
20765,20765,1420,56,2,18,4,5,0
20766,20766,1334,218,6,14,9,5,0
20767,20767,595,222,7,23,1,4,0
20768,20768,1581,67,7,2,6,4,0
20769,20769,560,30,3,22,6,7,0
20770,20770,1319,156,6,8,6,9,0
20771,20771,41,136,4,15,0,8,0
20772,20772,816,34,4,16,3,10,0
20773,20773,685,185,3,18,1,6,0
20774,20774,807,228,6,12,5,2,0
20775,20775,70,206,4,2,9,8,1
20776,20776,1460,98,7,17,7,5,0
20777,20777,1633,144,3,15,1,1,0
20778,20778,42,158,7,24,2,3,0
20779,20779,1641,157,2,9,6,3,0
20780,20780,511,204,1,4,8,3,0
20781,20781,1088,226,6,12,0,5,0
20782,20782,1059,175,7,4,9,1,0
20783,20783,471,125,2,15,1,9,0
20784,20784,133,119,1,22,6,1,0
20785,20785,1362,20,7,21,4,5,0
20786,20786,594,53,6,7,10,4,0
20787,20787,1567,61,5,8,6,7,0
20788,20788,324,1,4,5,0,0,0
20789,20789,1032,18,2,2,8,10,1
20790,20790,1092,224,2,14,4,7,0
20791,20791,1616,180,6,6,4,9,0
20792,20792,1211,121,7,13,0,9,0
20793,20793,429,144,1,7,3,2,0
20794,20794,1084,18,5,9,4,7,0
20795,20795,1597,195,1,3,1,0,0
20796,20796,1131,146,7,7,6,1,0
20797,20797,1532,2,7,5,6,0,0
20798,20798,1499,143,2,20,3,3,0
20799,20799,609,83,1,8,4,4,0
20800,20800,702,93,2,5,10,8,1
20801,20801,1332,164,5,13,2,5,0
20802,20802,483,127,4,10,10,5,0
20803,20803,239,11,1,14,8,5,0
20804,20804,475,55,2,23,0,9,0
20805,20805,1585,104,3,13,9,2,0
20806,20806,333,118,1,14,4,8,0
20807,20807,1547,9,2,15,4,8,0
20808,20808,617,9,4,20,2,8,0
20809,20809,777,174,5,19,8,1,0
20810,20810,1535,196,6,19,0,2,0
20811,20811,100,185,4,13,9,10,1
20812,20812,1331,167,1,20,0,1,0
20813,20813,1042,230,3,20,10,9,1
20814,20814,814,41,2,10,8,3,0
20815,20815,1065,215,3,22,7,5,0
20816,20816,1601,206,5,16,3,6,0
20817,20817,344,86,7,9,4,5,0
20818,20818,184,157,7,24,8,2,0
20819,20819,268,102,3,12,5,10,0
20820,20820,171,173,7,11,3,10,0
20821,20821,445,189,5,18,2,10,0
20822,20822,853,16,4,5,2,10,0
20823,20823,979,78,5,4,6,0,0
20824,20824,1422,55,7,7,4,6,0
20825,20825,1218,165,2,19,8,5,0
20826,20826,1466,190,7,8,1,3,0
20827,20827,1070,235,2,17,3,3,0
20828,20828,32,140,3,21,8,10,1
20829,20829,495,225,7,2,4,5,0
20830,20830,1519,95,4,3,4,8,0
20831,20831,231,179,6,5,3,9,0
20832,20832,984,162,3,19,5,7,0
20833,20833,1431,130,1,16,6,8,0
20834,20834,428,121,6,15,9,10,1
20835,20835,463,135,4,22,3,1,0
20836,20836,788,140,3,6,9,9,1
20837,20837,527,92,4,14,8,5,0
20838,20838,1059,205,4,23,4,2,0
20839,20839,1260,171,1,23,10,4,0
20840,20840,1530,238,1,19,6,9,0
20841,20841,911,77,6,19,4,5,0
20842,20842,669,197,1,6,6,8,0
20843,20843,576,50,6,12,3,7,0
20844,20844,621,93,3,3,0,0,0
20845,20845,714,197,7,24,3,7,0
20846,20846,806,27,2,4,9,6,0
20847,20847,1123,176,5,6,1,6,0
20848,20848,1132,214,6,15,10,7,1
20849,20849,1144,5,7,18,9,9,1
20850,20850,1261,109,3,1,4,6,0
20851,20851,831,168,7,3,8,9,1
20852,20852,623,140,2,7,5,10,0
20853,20853,355,243,4,22,9,6,0
20854,20854,917,51,2,8,9,7,1
20855,20855,846,206,5,12,6,5,0
20856,20856,1115,215,4,14,9,8,1
20857,20857,267,240,1,1,9,1,0
20858,20858,213,20,2,20,0,9,0
20859,20859,142,103,2,23,5,1,0
20860,20860,1338,128,2,7,1,4,0
20861,20861,137,121,7,14,7,6,0
20862,20862,27,52,1,11,5,3,0
20863,20863,463,62,6,5,1,10,0
20864,20864,304,201,1,13,3,3,0
20865,20865,1508,102,4,3,6,5,0
20866,20866,223,202,6,22,2,5,0
20867,20867,847,151,2,24,6,2,0
20868,20868,968,70,6,17,1,3,0
20869,20869,1228,30,2,4,0,5,0
20870,20870,1547,163,3,17,5,2,0
20871,20871,764,201,1,8,7,3,0
20872,20872,1599,80,4,11,3,9,0
20873,20873,1040,220,6,2,10,10,1
20874,20874,841,169,4,8,9,3,0
20875,20875,374,175,6,14,7,5,0
20876,20876,1422,31,6,8,1,4,0
20877,20877,1126,206,1,14,3,10,0
20878,20878,562,105,5,14,6,4,0
20879,20879,899,205,3,23,1,0,0
20880,20880,1545,171,5,17,6,9,0
20881,20881,1108,125,3,9,6,1,0
20882,20882,705,155,5,23,5,4,0
20883,20883,112,82,4,22,4,2,0
20884,20884,1354,156,4,14,2,7,0
20885,20885,634,171,5,18,3,10,0
20886,20886,742,26,1,19,9,8,1
20887,20887,716,78,7,14,4,7,0
20888,20888,1542,119,1,16,4,8,0
20889,20889,1420,2,7,4,4,2,0
20890,20890,751,81,1,20,1,0,0
20891,20891,685,242,4,1,2,4,0
20892,20892,735,188,2,8,0,4,0
20893,20893,423,112,1,23,10,9,1
20894,20894,1632,159,7,20,4,2,0
20895,20895,982,148,4,11,0,10,0
20896,20896,324,141,5,17,8,0,0
20897,20897,1509,37,7,18,7,3,0
20898,20898,1064,78,1,9,1,1,0
20899,20899,1064,200,4,5,3,2,0
20900,20900,4,62,7,14,5,8,0
20901,20901,1400,50,2,10,8,7,1
20902,20902,442,43,6,23,9,4,0
20903,20903,1623,138,3,19,5,1,0
20904,20904,385,147,5,4,7,1,0
20905,20905,1427,236,6,12,8,4,0
20906,20906,225,56,3,14,4,0,0
20907,20907,1633,200,1,20,9,6,0
20908,20908,1218,165,6,14,6,7,0
20909,20909,302,76,4,20,6,1,0
20910,20910,141,13,7,8,9,5,0
20911,20911,426,204,3,14,0,0,0
20912,20912,364,222,2,14,3,9,0
20913,20913,1256,28,5,18,5,7,0
20914,20914,768,69,5,18,5,4,0
20915,20915,326,144,3,3,7,8,1
20916,20916,1333,241,5,14,9,9,1
20917,20917,1374,199,6,11,8,0,0
20918,20918,1195,211,3,6,4,4,0
20919,20919,1050,152,5,16,9,9,1
20920,20920,202,101,6,23,3,0,0
20921,20921,1061,40,4,6,3,5,0
20922,20922,875,227,1,8,3,2,0
20923,20923,691,67,3,1,10,7,1
20924,20924,1265,241,4,4,9,0,0
20925,20925,1628,136,1,11,8,5,0
20926,20926,790,183,3,24,8,4,0
20927,20927,400,2,2,20,9,3,0
20928,20928,54,232,1,23,3,0,0
20929,20929,172,77,6,17,7,3,0
20930,20930,1306,32,3,6,10,0,0
20931,20931,1214,240,3,2,1,8,0
20932,20932,1639,164,5,1,7,9,1
20933,20933,434,52,5,1,3,4,0
20934,20934,600,130,2,22,9,9,1
20935,20935,650,120,3,8,1,6,0
20936,20936,1075,141,4,22,0,2,0
20937,20937,1119,100,3,15,8,3,0
20938,20938,1388,97,5,20,9,1,0
20939,20939,863,195,1,21,8,6,0
20940,20940,1181,68,6,15,9,2,0
20941,20941,724,23,5,8,2,3,0
20942,20942,292,154,7,24,0,6,0
20943,20943,1309,151,2,6,10,4,0
20944,20944,757,155,3,7,5,7,0
20945,20945,576,134,6,1,1,3,0
20946,20946,1029,225,3,11,7,7,1
20947,20947,938,113,2,15,8,7,1
20948,20948,1635,208,3,18,4,2,0
20949,20949,1153,219,2,16,3,10,0
20950,20950,1630,187,6,19,2,0,0
20951,20951,605,181,4,21,2,6,0
20952,20952,462,57,6,7,10,4,0
20953,20953,1609,128,4,4,6,6,0
20954,20954,417,79,1,1,10,10,1
20955,20955,1567,115,5,3,4,9,0
20956,20956,705,74,7,10,8,3,0
20957,20957,56,78,1,15,7,1,0
20958,20958,1627,134,4,8,5,5,0
20959,20959,865,4,5,14,8,1,0
20960,20960,753,14,5,1,1,4,0
20961,20961,1446,169,6,24,4,5,0
20962,20962,730,23,5,20,2,7,0
20963,20963,791,134,1,3,8,5,0
20964,20964,1140,160,4,24,0,9,0
20965,20965,605,10,1,20,3,4,0
20966,20966,1392,168,5,20,0,5,0
20967,20967,38,164,6,12,6,10,0
20968,20968,1428,124,7,14,0,1,0
20969,20969,1252,112,2,10,4,3,0
20970,20970,465,167,1,10,7,0,0
20971,20971,878,13,2,11,0,9,0
20972,20972,288,170,3,14,4,10,0
20973,20973,807,28,3,18,0,4,0
20974,20974,1348,105,1,13,0,8,0
20975,20975,766,58,2,15,1,1,0
20976,20976,1584,30,2,16,6,7,0
20977,20977,953,172,2,16,5,4,0
20978,20978,458,2,5,19,3,0,0
20979,20979,92,163,1,24,6,1,0
20980,20980,697,237,2,8,7,2,0
20981,20981,391,89,7,24,0,9,0
20982,20982,197,85,7,5,2,6,0
20983,20983,1549,160,2,10,2,0,0
20984,20984,739,202,2,18,7,10,1
20985,20985,1055,13,2,13,0,4,0
20986,20986,1046,125,2,21,6,0,0
20987,20987,898,57,2,8,4,2,0
20988,20988,607,129,5,11,7,9,1
20989,20989,2,229,3,5,4,8,0
20990,20990,839,88,7,19,1,1,0
20991,20991,137,23,6,3,9,0,0
20992,20992,105,178,3,11,0,2,0
20993,20993,1364,101,3,21,6,6,0
20994,20994,84,195,2,12,1,3,0
20995,20995,1402,67,2,7,0,1,0
20996,20996,901,106,6,15,2,3,0
20997,20997,201,163,3,13,7,7,1
20998,20998,979,213,1,11,4,7,0
20999,20999,959,83,6,21,5,5,0
21000,21000,1498,158,5,18,8,7,1
21001,21001,1492,74,3,10,0,8,0
21002,21002,641,243,4,8,1,7,0
21003,21003,1114,163,5,9,7,8,1
21004,21004,66,124,4,7,3,6,0
21005,21005,1186,217,2,4,9,7,1
21006,21006,321,202,6,5,0,5,0
21007,21007,955,86,7,1,4,3,0
21008,21008,1056,152,2,23,9,0,0
21009,21009,1606,147,7,14,9,3,0
21010,21010,1606,82,5,12,10,7,1
21011,21011,1182,196,2,24,4,7,0
21012,21012,46,169,7,3,4,3,0
21013,21013,550,217,2,18,2,2,0
21014,21014,789,195,3,24,9,5,0
21015,21015,310,47,6,23,9,3,0
21016,21016,185,128,1,23,8,1,0
21017,21017,262,91,3,14,9,7,1
21018,21018,1593,3,2,24,8,3,0
21019,21019,1153,119,5,8,8,6,0
21020,21020,1577,32,2,14,5,7,0
21021,21021,1621,119,7,2,6,2,0
21022,21022,401,127,4,5,6,6,0
21023,21023,1551,39,2,22,9,1,0
21024,21024,542,90,7,20,8,10,1
21025,21025,107,239,2,7,4,8,0
21026,21026,177,63,3,6,9,0,0
21027,21027,1029,167,4,14,6,5,0
21028,21028,994,209,2,14,7,6,0
21029,21029,888,200,2,7,1,2,0
21030,21030,1599,218,7,4,3,10,0
21031,21031,1029,189,7,18,9,0,0
21032,21032,1228,181,2,16,3,1,0
21033,21033,361,47,4,15,4,7,0
21034,21034,1586,10,4,23,0,7,0
21035,21035,1536,112,3,23,7,7,1
21036,21036,492,90,4,16,3,7,0
21037,21037,188,8,5,8,2,5,0
21038,21038,945,12,3,15,0,0,0
21039,21039,435,128,3,12,8,10,1
21040,21040,1088,151,2,3,2,1,0
21041,21041,1098,140,7,17,9,8,1
21042,21042,885,58,2,3,7,8,1
21043,21043,294,91,1,21,5,0,0
21044,21044,1361,29,7,2,10,3,0
21045,21045,191,125,7,11,3,1,0
21046,21046,416,223,2,5,6,4,0
21047,21047,1072,101,1,9,3,1,0
21048,21048,430,76,2,1,10,5,0
21049,21049,1503,15,5,9,1,1,0
21050,21050,466,24,2,11,5,10,0
21051,21051,678,137,5,21,7,5,0
21052,21052,424,3,3,22,2,2,0
21053,21053,1121,34,4,19,10,10,1
21054,21054,714,57,1,15,8,9,1
21055,21055,924,171,7,6,7,9,1
21056,21056,1350,129,5,22,3,2,0
21057,21057,6,120,3,7,5,8,0
21058,21058,1195,200,3,24,8,8,1
21059,21059,1019,7,7,11,0,1,0
21060,21060,494,144,7,23,0,8,0
21061,21061,740,178,1,9,4,5,0
21062,21062,1634,137,1,7,2,7,0
21063,21063,676,70,3,20,10,10,1
21064,21064,1035,212,7,8,1,3,0
21065,21065,361,155,4,10,9,8,1
21066,21066,784,16,4,7,0,3,0
21067,21067,1368,7,3,19,3,8,0
21068,21068,515,155,7,1,5,6,0
21069,21069,105,159,5,9,6,3,0
21070,21070,1570,33,3,12,5,4,0
21071,21071,377,158,3,8,7,0,0
21072,21072,1370,236,6,8,7,2,0
21073,21073,1394,64,2,11,8,6,0
21074,21074,20,124,6,12,2,6,0
21075,21075,848,122,1,20,4,4,0
21076,21076,919,12,5,22,5,10,0
21077,21077,1027,153,5,18,5,1,0
21078,21078,779,46,5,18,6,1,0
21079,21079,1155,55,1,2,3,8,0
21080,21080,91,54,1,9,0,1,0
21081,21081,652,222,4,3,8,10,1
21082,21082,390,225,7,2,9,0,0
21083,21083,1497,69,7,22,0,9,0
21084,21084,1505,115,4,11,8,10,1
21085,21085,191,22,4,11,7,9,1
21086,21086,219,110,5,8,2,2,0
21087,21087,1419,167,3,19,8,8,1
21088,21088,17,91,5,19,7,2,0
21089,21089,140,180,3,7,2,7,0
21090,21090,457,70,7,20,1,10,0
21091,21091,1035,36,2,8,9,0,0
21092,21092,905,153,2,5,4,10,0
21093,21093,971,65,7,4,7,5,0
21094,21094,487,109,7,12,7,10,1
21095,21095,1318,31,4,14,1,2,0
21096,21096,165,94,4,12,8,8,1
21097,21097,219,130,4,6,9,10,1
21098,21098,731,174,2,10,5,8,0
21099,21099,1467,209,4,5,4,4,0
21100,21100,1137,158,6,8,1,6,0
21101,21101,1240,7,3,10,4,5,0
21102,21102,1181,104,4,19,0,9,0
21103,21103,28,34,2,23,1,7,0
21104,21104,1050,184,4,8,2,2,0
21105,21105,965,66,2,16,6,5,0
21106,21106,1308,187,2,1,2,5,0
21107,21107,327,65,1,13,5,5,0
21108,21108,404,134,4,7,1,9,0
21109,21109,241,176,7,21,5,6,0
21110,21110,167,115,1,21,4,8,0
21111,21111,316,181,5,1,0,1,0
21112,21112,1453,66,5,14,5,10,0
21113,21113,989,149,3,16,6,9,0
21114,21114,1359,234,4,6,1,9,0
21115,21115,746,26,4,14,0,8,0
21116,21116,1136,223,4,21,0,5,0
21117,21117,996,6,1,10,2,7,0
21118,21118,1311,191,7,18,3,10,0
21119,21119,984,244,6,8,0,3,0
21120,21120,766,180,5,16,1,3,0
21121,21121,1185,234,6,20,3,3,0
21122,21122,125,66,3,17,7,10,1
21123,21123,1095,153,3,12,8,1,0
21124,21124,1044,208,1,19,0,10,0
21125,21125,1387,44,1,15,7,8,1
21126,21126,1620,170,7,8,0,2,0
21127,21127,100,177,1,15,10,2,0
21128,21128,1569,105,2,14,7,4,0
21129,21129,791,44,5,12,0,8,0
21130,21130,245,74,2,16,10,0,0
21131,21131,278,148,7,20,10,3,0
21132,21132,212,124,4,14,0,4,0
21133,21133,397,130,2,23,3,6,0
21134,21134,405,99,2,19,4,2,0
21135,21135,70,19,3,5,10,5,0
21136,21136,781,94,2,8,5,5,0
21137,21137,1058,179,1,14,1,5,0
21138,21138,1628,153,5,14,5,10,0
21139,21139,1215,98,2,1,6,4,0
21140,21140,1415,82,5,17,7,2,0
21141,21141,902,126,7,6,10,0,0
21142,21142,503,125,3,19,5,1,0
21143,21143,243,217,2,12,3,10,0
21144,21144,143,237,1,21,3,8,0
21145,21145,379,47,5,14,0,0,0
21146,21146,706,195,7,4,1,1,0
21147,21147,1290,192,4,18,9,4,0
21148,21148,347,58,4,20,0,7,0
21149,21149,89,74,2,10,5,5,0
21150,21150,1526,51,5,22,9,1,0
21151,21151,1539,130,6,14,4,7,0
21152,21152,1232,192,1,17,3,2,0
21153,21153,1187,90,2,4,0,4,0
21154,21154,973,80,3,12,7,3,0
21155,21155,673,9,7,8,8,2,0
21156,21156,685,155,2,2,9,3,0
21157,21157,1063,128,3,6,4,10,0
21158,21158,1102,92,5,22,5,9,0
21159,21159,19,70,3,8,6,4,0
21160,21160,157,143,5,7,8,1,0
21161,21161,161,166,5,19,10,9,1
21162,21162,99,75,5,23,9,3,0
21163,21163,158,51,5,4,2,10,0
21164,21164,688,157,4,23,10,3,0
21165,21165,130,140,1,9,8,5,0
21166,21166,1251,9,7,8,2,1,0
21167,21167,805,186,3,22,6,4,0
21168,21168,1319,138,6,18,8,4,0
21169,21169,402,208,4,5,7,5,0
21170,21170,439,226,1,8,2,2,0
21171,21171,947,48,5,8,9,3,0
21172,21172,1375,241,7,20,2,8,0
21173,21173,1399,141,3,3,9,8,1
21174,21174,818,18,7,19,1,4,0
21175,21175,470,32,4,20,7,10,1
21176,21176,402,122,2,24,3,10,0
21177,21177,1337,16,7,4,10,6,0
21178,21178,1087,96,5,8,7,4,0
21179,21179,1225,243,4,10,2,5,0
21180,21180,1035,120,4,4,10,5,0
21181,21181,850,223,1,11,4,5,0
21182,21182,1275,174,3,9,8,5,0
21183,21183,696,190,5,8,8,7,1
21184,21184,1550,76,7,9,2,10,0
21185,21185,1244,140,6,20,3,3,0
21186,21186,808,77,4,14,4,9,0
21187,21187,211,20,7,14,1,1,0
21188,21188,352,30,2,23,7,0,0
21189,21189,71,241,1,17,6,4,0
21190,21190,509,85,6,8,2,3,0
21191,21191,154,38,6,8,7,5,0
21192,21192,1637,19,1,21,9,10,1
21193,21193,119,219,5,5,0,5,0
21194,21194,1612,238,4,22,8,8,1
21195,21195,491,27,1,2,4,7,0
21196,21196,1255,68,4,21,2,10,0
21197,21197,1363,206,1,12,9,8,1
21198,21198,943,215,6,20,3,4,0
21199,21199,762,42,3,4,0,6,0
21200,21200,1592,243,1,7,6,0,0
21201,21201,759,2,4,18,4,5,0
21202,21202,720,72,1,24,2,6,0
21203,21203,1402,154,7,24,0,8,0
21204,21204,656,153,4,7,5,0,0
21205,21205,661,95,1,14,2,1,0
21206,21206,985,142,4,16,5,10,0
21207,21207,41,76,6,8,5,8,0
21208,21208,310,172,1,18,10,0,0
21209,21209,520,159,1,22,8,0,0
21210,21210,1490,190,4,13,4,4,0
21211,21211,687,231,3,12,7,7,1
21212,21212,929,72,6,14,8,9,1
21213,21213,1308,147,7,14,8,1,0
21214,21214,792,88,6,13,0,10,0
21215,21215,186,172,7,17,8,8,1
21216,21216,1349,236,5,12,6,1,0
21217,21217,601,23,5,3,9,9,1
21218,21218,49,164,6,10,3,2,0
21219,21219,730,49,4,12,8,3,0
21220,21220,1224,121,3,19,7,5,0
21221,21221,858,180,3,8,3,9,0
21222,21222,1095,171,7,4,10,2,0
21223,21223,1453,99,5,18,1,10,0
21224,21224,38,52,7,1,2,4,0
21225,21225,963,24,2,14,7,5,0
21226,21226,185,203,6,13,3,5,0
21227,21227,99,65,5,8,2,10,0
21228,21228,1070,168,6,8,3,5,0
21229,21229,346,143,3,18,2,4,0
21230,21230,192,147,3,3,5,6,0
21231,21231,1535,126,4,15,0,10,0
21232,21232,1104,135,4,21,5,10,0
21233,21233,464,67,5,12,1,7,0
21234,21234,671,72,4,16,5,0,0
21235,21235,571,221,3,13,6,6,0
21236,21236,982,48,6,1,9,5,0
21237,21237,1236,18,2,14,10,1,0
21238,21238,1148,194,4,5,1,6,0
21239,21239,697,102,3,8,9,2,0
21240,21240,583,80,4,8,4,7,0
21241,21241,367,237,6,12,2,9,0
21242,21242,480,179,6,8,6,0,0
21243,21243,895,16,2,23,8,6,0
21244,21244,1165,69,5,9,3,4,0
21245,21245,911,112,3,11,6,6,0
21246,21246,709,163,6,19,9,9,1
21247,21247,79,84,1,18,10,8,1
21248,21248,1242,234,1,8,2,5,0
21249,21249,63,66,1,10,5,4,0
21250,21250,419,211,5,9,2,9,0
21251,21251,8,117,4,18,3,1,0
21252,21252,771,215,5,23,7,0,0
21253,21253,482,94,1,7,8,1,0
21254,21254,228,84,4,15,9,2,0
21255,21255,1307,45,1,21,6,3,0
21256,21256,638,149,1,19,8,10,1
21257,21257,350,183,4,17,1,7,0
21258,21258,513,169,2,21,7,0,0
21259,21259,380,67,7,8,0,7,0
21260,21260,1442,47,6,12,3,6,0
21261,21261,404,115,3,19,6,6,0
21262,21262,1499,88,3,9,3,2,0
21263,21263,1133,223,4,4,7,8,1
21264,21264,3,31,1,21,5,6,0
21265,21265,1063,208,5,9,10,6,0
21266,21266,1307,120,3,24,10,6,0
21267,21267,277,165,3,15,8,3,0
21268,21268,799,90,6,7,8,6,0
21269,21269,651,243,7,6,8,2,0
21270,21270,1261,86,6,21,1,1,0
21271,21271,580,57,2,10,4,10,0
21272,21272,598,77,1,15,5,1,0
21273,21273,1301,108,7,5,4,10,0
21274,21274,801,203,3,23,2,10,0
21275,21275,1107,36,1,20,6,7,0
21276,21276,24,8,7,14,4,3,0
21277,21277,1525,118,6,6,5,7,0
21278,21278,904,16,1,11,9,5,0
21279,21279,605,130,5,14,10,6,0
21280,21280,838,100,1,21,3,3,0
21281,21281,851,4,7,5,2,5,0
21282,21282,778,101,2,6,2,4,0
21283,21283,575,15,3,7,0,4,0
21284,21284,108,89,2,23,4,8,0
21285,21285,1194,166,7,1,3,6,0
21286,21286,817,231,6,14,4,1,0
21287,21287,958,58,2,15,9,6,0
21288,21288,550,147,2,13,0,8,0
21289,21289,1324,75,7,18,4,9,0
21290,21290,1144,115,5,9,6,7,0
21291,21291,1426,83,7,11,4,9,0
21292,21292,927,188,3,13,8,1,0
21293,21293,57,160,3,3,2,8,0
21294,21294,1084,87,2,20,6,4,0
21295,21295,491,63,5,4,6,7,0
21296,21296,1562,211,1,18,2,8,0
21297,21297,565,146,5,5,1,4,0
21298,21298,86,74,5,20,7,9,1
21299,21299,1365,181,5,14,10,5,0
21300,21300,186,103,7,2,3,6,0
21301,21301,1079,208,7,8,10,6,0
21302,21302,1203,157,6,21,8,2,0
21303,21303,1526,90,6,15,7,2,0
21304,21304,1082,237,2,15,6,9,0
21305,21305,1539,76,2,8,5,5,0
21306,21306,330,149,7,23,5,8,0
21307,21307,1531,97,1,6,4,3,0
21308,21308,930,12,2,2,9,4,0
21309,21309,581,129,6,8,8,4,0
21310,21310,422,172,4,10,5,8,0
21311,21311,1308,185,1,13,0,8,0
21312,21312,463,22,1,15,9,8,1
21313,21313,1529,210,7,9,5,8,0
21314,21314,733,183,5,7,5,6,0
21315,21315,1348,243,7,15,7,0,0
21316,21316,402,150,1,24,4,6,0
21317,21317,640,129,6,9,5,3,0
21318,21318,531,79,1,1,0,9,0
21319,21319,397,107,1,18,2,3,0
21320,21320,1620,188,6,15,8,4,0
21321,21321,70,193,2,6,1,1,0
21322,21322,1103,81,7,1,5,9,0
21323,21323,769,217,2,8,3,4,0
21324,21324,1465,64,2,12,1,3,0
21325,21325,1022,193,7,14,0,0,0
21326,21326,885,160,2,6,0,9,0
21327,21327,1013,235,4,9,7,2,0
21328,21328,504,19,6,8,8,6,0
21329,21329,142,88,1,5,1,5,0
21330,21330,1108,234,4,15,4,10,0
21331,21331,288,72,6,6,3,10,0
21332,21332,251,76,1,15,8,7,1
21333,21333,150,96,3,10,2,2,0
